what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494920594834
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494920597491
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494920598381
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494920613054
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1494920614913
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1494920615851
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1494920627617
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1494920632039
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1494920636195
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1494920640310
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1494920641623
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494920648492
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494920717428
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1494920721803
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494920722678
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494920745343
